,Equities,Gov Bonds
1884-05-31,0.39995547470215453,0.5999299063804534
1884-06-30,0.39992199350931207,0.5999299954212196
1884-07-31,0.39990887727111724,0.5999654153460454
1884-08-31,0.39999179498544896,0.5999687192990394
1884-09-30,0.39994472046183854,0.5999438625314356
1884-10-31,0.39995430781945235,0.5999268320903858
1884-11-30,0.3999076022659509,0.5999949404442989
1884-12-31,0.39990187313667236,0.5999964815489817
1885-01-31,0.39995439728873217,0.5999629348413651
1885-02-28,0.3999722658797596,0.5999308728432975
1885-03-31,0.3999507680779761,0.5999501196569419
1885-04-30,0.39996117184775504,0.5999293525494571
1885-05-31,0.3999179887088879,0.5999691529648189
1885-06-30,0.3999980321433714,0.5999681560407394
1885-07-31,0.3999086230813194,0.5999927094496653
1885-08-31,0.3999177113574178,0.5999323977523635
1885-09-30,0.39991826488539384,0.5999575651858622
1885-10-31,0.3999355412526741,0.5999660350924008
1885-11-30,0.3999495535252706,0.5999786859494239
1885-12-31,0.39997939237739066,0.5999863282566922
1886-01-31,0.3999267161155445,0.5999284423579202
1886-02-28,0.39989831159892203,0.5999782877632556
1886-03-31,0.3999250186679828,0.5999470752820977
1886-04-30,0.39998558614987323,0.5999156958920341
1886-05-31,0.3999619358535581,0.5999619977851415
1886-06-30,0.39991146058826005,0.5999175053627887
1886-07-31,0.3999869286031966,0.5999740563264419
1886-08-31,0.3999963434712798,0.5999338578514711
1886-09-30,0.39992869967036254,0.5999528333077999
1886-10-31,0.3999137777671443,0.5999809362176687
1886-11-30,0.39990495752130895,0.5999752860601091
1886-12-31,0.39992532695529903,0.599911915283337
1887-01-31,0.3999358945603681,0.5999465930555095
1887-02-28,0.39989573583718596,0.5999523872281419
1887-03-31,0.3999318828020615,0.5999571945630153
1887-04-30,0.39988472446697054,0.5999367169469427
1887-05-31,0.3999675636670339,0.5999202482805561
1887-06-30,0.3999507219651114,0.5999757309496679
1887-07-31,0.39989427343593353,0.5999595389148511
1887-08-31,0.39999842280463327,0.5999859405012392
1887-09-30,0.3998950909176063,0.5999349379175382
1887-10-31,0.3999125403331555,0.5999375140609919
1887-11-30,0.39993377726392554,0.5999587648879858
1887-12-31,0.3999568135298712,0.5999699322517777
1888-01-31,0.3999151713434291,0.5999520900638171
1888-02-29,0.399938413410834,0.5999768175484488
1888-03-31,0.3999665791683254,0.5999420963379083
1888-04-30,0.39993946892430643,0.599974702584748
1888-05-31,0.3999647399949551,0.5999746370708914
1888-06-30,0.3999464764262779,0.5999850306749432
1888-07-31,0.39999069048283376,0.5999357573683722
1888-08-31,0.3998931869348297,0.5999517498623331
1888-09-30,0.3999322992241109,0.5999082165686747
1888-10-31,0.399951279432484,0.5999797321937514
1888-11-30,0.3999298786315256,0.5999272700139991
1888-12-31,0.3999424396205199,0.5999477841624591
1889-01-31,0.3999778919474985,0.5999378215790004
1889-02-28,0.3999356183383881,0.5999772823486171
1889-03-31,0.39992585043454104,0.5999147410794226
1889-04-30,0.39993287935612143,0.5999869160746236
1889-05-31,0.39995813750497994,0.5999781790102469
1889-06-30,0.3999373866774651,0.5999309556924868
1889-07-31,0.3999966169726402,0.5999762813260079
1889-08-31,0.3999415693611829,0.5999444544827603
1889-09-30,0.3999764187020242,0.5999580348810226
1889-10-31,0.39991239933134126,0.5999556066950361
1889-11-30,0.39990911870000134,0.5999468661078945
1889-12-31,0.3999692835004859,0.5999835072324684
1890-01-31,0.39997980046899984,0.5999788438160187
1890-02-28,0.39996675467771065,0.5999826059113502
1890-03-31,0.39996261297368035,0.5999204079393793
1890-04-30,0.399890044286679,0.5999176747205398
1890-05-31,0.39990447811328467,0.5999170850334009
1890-06-30,0.3999225255069561,0.5999227151816154
1890-07-31,0.39995632694560607,0.599951395214586
1890-08-31,0.3999143604098919,0.5999296580250834
1890-09-30,0.3999643428673955,0.5999432979470352
1890-10-31,0.3999579596710763,0.5999907951548021
1890-11-30,0.3999970114079166,0.5999350949147828
1890-12-31,0.3998944168437476,0.5999178295381318
1891-01-31,0.3999646978895515,0.5999562427845654
1891-02-28,0.3999403559070522,0.5999542091345558
1891-03-31,0.3999998976049183,0.5999432345099811
1891-04-30,0.3999990841081666,0.5999087303963285
1891-05-31,0.39989488296912584,0.5999438060702766
1891-06-30,0.3999886157327672,0.5999398765790435
1891-07-31,0.39996940057997954,0.5999675738245507
1891-08-31,0.3999089068575319,0.5999274060974121
1891-09-30,0.39993761215672236,0.5999298673516075
1891-10-31,0.3999528810421052,0.599994308234619
1891-11-30,0.3998921054156034,0.599943240146894
1891-12-31,0.3999836195396566,0.5999787302459617
1892-01-31,0.39989183646275595,0.5999312588107404
1892-02-29,0.3999386291986905,0.5999508809928156
1892-03-31,0.39989079875477324,0.5999181577169159
1892-04-30,0.3999006885915938,0.5999257704721613
1892-05-31,0.39994220312384043,0.5999587136652753
1892-06-30,0.39992790245738646,0.599978437229855
1892-07-31,0.39988179601512586,0.5999410441494503
1892-08-31,0.39995833015727117,0.5999629325062643
1892-09-30,0.3999402015578211,0.5999892626134262
1892-10-31,0.39994336434546907,0.5999445456267206
1892-11-30,0.39993659044598007,0.5999696643145442
1892-12-31,0.39999967674488235,0.5999406738338484
1893-01-31,0.39996768966244955,0.5999816063130726
1893-02-28,0.3998881394466166,0.5999191888156652
1893-03-31,0.39998822306477133,0.599959853990658
1893-04-30,0.39997361907882534,0.5999826781320964
1893-05-31,0.3999716346761463,0.5999710568048653
1893-06-30,0.39992429916732936,0.5999906347248875
1893-07-31,0.39989395837219494,0.5999953727071033
1893-08-31,0.3999573323164017,0.5999163281878054
1893-09-30,0.3999264560788104,0.5999255241083071
1893-10-31,0.3999689005365867,0.599975750082947
1893-11-30,0.39990069166693465,0.5999534340523411
1893-12-31,0.39994935040694285,0.5999698557206554
1894-01-31,0.3999112185891241,0.599973124290178
1894-02-28,0.39999990746510544,0.5999737845101651
1894-03-31,0.3998889918084119,0.5999922010330968
1894-04-30,0.3999542959240388,0.5999357971238539
1894-05-31,0.3999328292775638,0.5999343268903853
1894-06-30,0.3999413918531887,0.5999324041540408
1894-07-31,0.3999706432641198,0.5999561303738151
1894-08-31,0.3999220953840702,0.5999377896866585
1894-09-30,0.399979064436447,0.599965132573509
1894-10-31,0.3999100526291633,0.59992429019357
1894-11-30,0.399966857151895,0.5999666602970516
1894-12-31,0.3999117090426365,0.5999896875744228
1895-01-31,0.39997418110343136,0.5999258681958528
1895-02-28,0.3999218100463006,0.599932371520562
1895-03-31,0.39991572962386807,0.5999890706679623
1895-04-30,0.39998268072127724,0.5999100379452743
1895-05-31,0.3999302575812588,0.5999524191571121
1895-06-30,0.39997056734090475,0.5999947710030386
1895-07-31,0.39997642620135687,0.5999833756868871
1895-08-31,0.39993521931938786,0.599989767162608
1895-09-30,0.39991525442111747,0.5999620605083623
1895-10-31,0.39994747121895174,0.5999631475189464
1895-11-30,0.3999832514757892,0.599949054508927
1895-12-31,0.39998702790212304,0.5999350662879921
1896-01-31,0.3999458898319616,0.5999206811531914
1896-02-29,0.3999865314564171,0.5999112296256452
1896-03-31,0.39989809131615217,0.5999414120099432
1896-04-30,0.3999239034249649,0.5999958000218747
1896-05-31,0.3999203689317421,0.5999221769322164
1896-06-30,0.39989327687324544,0.5999606385721544
1896-07-31,0.3999015192783147,0.5999853097321353
1896-08-31,0.39989818813840877,0.5999466603772656
1896-09-30,0.39996966074050166,0.5999331871522707
1896-10-31,0.3999290603866751,0.5999185510629834
1896-11-30,0.39995370787999074,0.5999122837728331
1896-12-31,0.3999187650991226,0.5999113779720686
1897-01-31,0.3999188250979932,0.5999530606309971
1897-02-28,0.39999612905811704,0.5999745967409904
1897-03-31,0.39999405339179994,0.5999206686784863
1897-04-30,0.3999470923495415,0.5999574657918196
1897-05-31,0.3999662133704395,0.5999029348937938
1897-06-30,0.3999392609770494,0.5999837383235966
1897-07-31,0.39991814011688454,0.599957191118377
1897-08-31,0.39991174491826764,0.5999376646998952
1897-09-30,0.3999362898971308,0.5999189620174372
1897-10-31,0.39998485935642136,0.5999190056007304
1897-11-30,0.3999101515018079,0.5999981278998074
1897-12-31,0.39990301524426686,0.5999363966684629
1898-01-31,0.39999914541790127,0.5999618887222186
1898-02-28,0.3998962703064672,0.5999842286674612
1898-03-31,0.39998204333341786,0.5999953202584551
1898-04-30,0.39997428076788477,0.5999465737207301
1898-05-31,0.39998450066706237,0.599986954672281
1898-06-30,0.399917252496332,0.5999635484723745
1898-07-31,0.3999457878643352,0.5999278180950025
1898-08-31,0.39990137972208056,0.5999965841275977
1898-09-30,0.3999835479036968,0.599958342197427
1898-10-31,0.39990863405277804,0.5999324524785948
1898-11-30,0.3999146027100982,0.5999601078125266
1898-12-31,0.39988822654673295,0.5999394606575191
1899-01-31,0.39999525118926965,0.5999371835047438
1899-02-28,0.39992551652145636,0.5999540613901432
1899-03-31,0.3998932323555077,0.5999694684613462
1899-04-30,0.39994305134602165,0.5999589048532536
1899-05-31,0.3999371563844561,0.5999568565277626
1899-06-30,0.399962824056566,0.59997991137356
1899-07-31,0.3999216514761778,0.59998520063802
1899-08-31,0.39999746979890405,0.5999715868781546
1899-09-30,0.3999217280091814,0.5999822481000199
1899-10-31,0.3999659222045215,0.5999195101973919
1899-11-30,0.39989822299261274,0.5999602371023383
1899-12-31,0.3999481936526309,0.5999667475835431
1900-01-31,0.3999600811840065,0.5999815435296724
1900-02-28,0.39991815991877583,0.5999241965492862
1900-03-31,0.3998921762993149,0.5999439921276981
1900-04-30,0.3999646660039775,0.5999726068216537
1900-05-31,0.3999247244789375,0.5999783400811736
1900-06-30,0.39991519757396715,0.5999616049015448
1900-07-31,0.39991513292611414,0.5999780388604729
1900-08-31,0.39994691946816213,0.5999821682828216
1900-09-30,0.39996550474348036,0.5999593344427095
1900-10-31,0.3999260816718417,0.5999752494959136
1900-11-30,0.399998903059181,0.5999780703189501
1900-12-31,0.3999841291140761,0.5999748785954753
1901-01-31,0.39996280988278093,0.5999266626507012
1901-02-28,0.39986690479317255,0.5999253966137938
1901-03-31,0.39986575275956115,0.5999743755786574
1901-04-30,0.3999341996042367,0.5999875848924304
1901-05-31,0.39999899025641866,0.5999691790872786
1901-06-30,0.399855597213019,0.599973024747505
1901-07-31,0.39993122031216083,0.5999824436878105
1901-08-31,0.3999130311537623,0.5999503434923199
1901-09-30,0.39990518542575676,0.5999639205624643
1901-10-31,0.39987044455912324,0.599943281107176
1901-11-30,0.3999945070173948,0.5999351342389192
1901-12-31,0.39999661633691663,0.5999245749797341
1902-01-31,0.3999757340201935,0.599942705143152
1902-02-28,0.399886873831613,0.5999600762823648
1902-03-31,0.39991022231522705,0.599965837661967
1902-04-30,0.3998728735472391,0.5999581719504969
1902-05-31,0.39998814419084827,0.5999890810038193
1902-06-30,0.3999790686955264,0.599961281965845
1902-07-31,0.39987930940293853,0.5999374056609547
1902-08-31,0.399898094270536,0.5999492134227754
1902-09-30,0.39985902864066625,0.5999671290504157
1902-10-31,0.39991395263954677,0.599969562838342
1902-11-30,0.3998602493563548,0.5999990468792761
1902-12-31,0.39990955788462745,0.5999782564547325
1903-01-31,0.3999774777537179,0.5999344887480534
1903-02-28,0.3998998237007181,0.599936080615401
1903-03-31,0.3999100872830761,0.5999866891513338
1903-04-30,0.39991547491091634,0.5999568571981218
1903-05-31,0.39996099412614694,0.5999628332527742
1903-06-30,0.39988843330939233,0.5999819233504416
1903-07-31,0.39994285200919005,0.599937292019905
1903-08-31,0.39991499472589453,0.5999640418040723
1903-09-30,0.39997572632962985,0.5999240601625744
1903-10-31,0.3999707672123458,0.5999290901783332
1903-11-30,0.39997089222718807,0.5999635922703599
1903-12-31,0.39993169664989564,0.5999308944175977
1904-01-31,0.39996939275165255,0.5999548488808433
1904-02-29,0.39997584049207635,0.5999782321544486
1904-03-31,0.39996713617755475,0.5999565038325144
1904-04-30,0.3998765212976346,0.5999679364731679
1904-05-31,0.3999707024491676,0.5999369038660051
1904-06-30,0.39996919640780315,0.5999877803041928
1904-07-31,0.39999852774324884,0.5999915730607005
1904-08-31,0.39999340853357523,0.5999592443501852
1904-09-30,0.3999359214659165,0.5999986825372335
1904-10-31,0.399949825545584,0.5999621505002447
1904-11-30,0.3998950044075741,0.5999641993614261
1904-12-31,0.3999265008272759,0.5999878598058653
1905-01-31,0.3998822763179117,0.5999415918884251
1905-02-28,0.3999684146960891,0.599986544487096
1905-03-31,0.39988704401724756,0.5999891122652363
1905-04-30,0.39987710880840455,0.5999340499942168
1905-05-31,0.39986681254014883,0.5999997145480545
1905-06-30,0.39996166147448214,0.5999721043196067
1905-07-31,0.39999961362514724,0.5999314934718646
1905-08-31,0.3998874840644799,0.5999608347317609
1905-09-30,0.3999049347085347,0.5999938783980032
1905-10-31,0.3998770707429716,0.599971312714926
1905-11-30,0.3999594750236016,0.5999830722980598
1905-12-31,0.399961092095398,0.599944898889001
1906-01-31,0.39985600566466567,0.5999832496218072
1906-02-28,0.39992908740292904,0.5999982184634143
1906-03-31,0.3999478068581265,0.5999676418740133
1906-04-30,0.3999284019615599,0.5999755840242811
1906-05-31,0.399984596032831,0.5999405691907667
1906-06-30,0.3998448647421192,0.5999877139795462
1906-07-31,0.3998623212060617,0.5999667026603611
1906-08-31,0.3999071825570293,0.5999506825889467
1906-09-30,0.39986749006558486,0.599992365221026
1906-10-31,0.39993238548288096,0.5999911768499979
1906-11-30,0.399934967215793,0.599959850379251
1906-12-31,0.3999912743894599,0.5999409739751453
1907-01-31,0.39997497980956076,0.5999624253394642
1907-02-28,0.39987116894350766,0.5999479156903499
1907-03-31,0.39994920430119435,0.5999489340103492
1907-04-30,0.39999440969590955,0.5999477385846267
1907-05-31,0.39988035787398296,0.5999276937449962
1907-06-30,0.3998995679913723,0.5999845445684969
1907-07-31,0.39998148035200237,0.5999871395260864
1907-08-31,0.3999802380915896,0.5999864228993405
1907-09-30,0.39996169668635245,0.5999458681404922
1907-10-31,0.39987934790182345,0.599998448440614
1907-11-30,0.39992444175034714,0.5999561031733225
1907-12-31,0.39994786664680704,0.599927380977614
1908-01-31,0.39998253812056594,0.599999647967103
1908-02-29,0.39987917087724023,0.599977225059871
1908-03-31,0.3999408218604629,0.5999578555616305
1908-04-30,0.39989543541142747,0.5999713303506118
1908-05-31,0.39991031408527794,0.5999882291532694
1908-06-30,0.3999568954606757,0.5999761696619947
1908-07-31,0.39986988381243027,0.599944494558648
1908-08-31,0.39989856076205943,0.5999909094101427
1908-09-30,0.3999711716548171,0.5999783969589254
1908-10-31,0.3999578098458438,0.5999667081338285
1908-11-30,0.3999984816506592,0.5999523693055783
1908-12-31,0.3999666407008308,0.59995169350273
1909-01-31,0.399915880562476,0.5999784330625471
1909-02-28,0.39992331346622234,0.5999585472564909
1909-03-31,0.3998439138914141,0.5999919424266608
1909-04-30,0.3999769207790073,0.5999836024817862
1909-05-31,0.39984466673356317,0.59997439199691
1909-06-30,0.3999028924778331,0.5999442577315834
1909-07-31,0.39984468032741416,0.5999931848372777
1909-08-31,0.3998299535739082,0.5999532820455755
1909-09-30,0.39993595691647,0.599979848544917
1909-10-31,0.39985325078722644,0.5999673062209165
1909-11-30,0.3998773722699112,0.5999501352520397
1909-12-31,0.3998373888774444,0.5999526248929121
1910-01-31,0.3998544180539653,0.5999809078980984
1910-02-28,0.3999080369950792,0.5999873627960659
1910-03-31,0.39994484195018065,0.5999697864270018
1910-04-30,0.39996545276073975,0.5999555482072495
1910-05-31,0.39986386946951447,0.5999539338615352
1910-06-30,0.3999494393005558,0.5999801311079309
1910-07-31,0.39982906427209863,0.5999922931742349
1910-08-31,0.3999856024357025,0.599939520037484
1910-09-30,0.3999475232285216,0.5999426431165771
1910-10-31,0.3999029707609333,0.5999725244376465
1910-11-30,0.39992583164279866,0.5999500264982881
1910-12-31,0.3998592019683484,0.5999944108747327
1911-01-31,0.3999710484643895,0.5999828325198296
1911-02-28,0.3999992780416652,0.599982544957802
1911-03-31,0.39984297845198197,0.599938774642432
1911-04-30,0.399821578372644,0.5999813062487065
1911-05-31,0.39990643480140586,0.5999718190219979
1911-06-30,0.39985603339413084,0.5999885405575539
1911-07-31,0.39999354605120324,0.599971918944667
1911-08-31,0.39998948782714805,0.5999593765399048
1911-09-30,0.3999257005768909,0.5999408940448716
1911-10-31,0.3999561666111065,0.5999653815696693
1911-11-30,0.39995827922609734,0.5999538635096865
1911-12-31,0.39982883587045037,0.5999793717125776
1912-01-31,0.3998900122305659,0.599947353150627
1912-02-29,0.3999651495461028,0.5999571286221097
1912-03-31,0.3999092831352803,0.599959607838674
1912-04-30,0.39983075636826404,0.5999812968524085
1912-05-31,0.3999137522201361,0.5999651710806851
1912-06-30,0.39986598779079496,0.5999455011597229
1912-07-31,0.39995469227852765,0.5999709943503807
1912-08-31,0.39993116642224047,0.5999869459356098
1912-09-30,0.399928660637474,0.5999421060866426
1912-10-31,0.3998964913666881,0.5999445918700037
1912-11-30,0.399838106710842,0.5999508711364129
1912-12-31,0.3999459603646891,0.5999878533746136
1913-01-31,0.39990559197878994,0.5999496627792511
1913-02-28,0.3998847827144278,0.5999576749437591
1913-03-31,0.39988729605022644,0.5999594197332794
1913-04-30,0.39997312366298815,0.599961030637052
1913-05-31,0.3999670163420373,0.5999865017970792
1913-06-30,0.3998361468710409,0.5999775095476003
1913-07-31,0.3998688311905565,0.599977657392937
1913-08-31,0.399841368584933,0.5999410394016905
1913-09-30,0.39994430197873465,0.5999888909928004
1913-10-31,0.39985741591634183,0.5999822355398111
1913-11-30,0.39989517376864403,0.5999686325074655
1913-12-31,0.3998752518428483,0.5999837822296612
1914-01-31,0.39989859308020603,0.5999711585363366
1914-02-28,0.3999572752987775,0.5999464419427646
1914-03-31,0.3999638254431001,0.5999656009271461
1914-04-30,0.3998289211094552,0.5999909655913417
1914-05-31,0.39998638331686864,0.599999737164825
1914-06-30,0.3998984419618798,0.599967846048355
1914-07-31,0.39984165914489345,0.5999610028855203
1914-08-31,0.3999609241824027,0.5999730927923033
1914-09-30,0.3999770743148734,0.5999746462057557
1914-10-31,0.3998976876209876,0.5999405691853092
1914-11-30,0.39990550383209683,0.5999508972897412
1914-12-31,0.39992738836691016,0.5999950919792499
1915-01-31,0.39993850009376214,0.5999600262526164
1915-02-28,0.3999631595834575,0.5999992470730894
1915-03-31,0.3999560954835295,0.5999708800679139
1915-04-30,0.399843688023974,0.5999522847630727
1915-05-31,0.39991934403783375,0.5999941806789806
1915-06-30,0.3999009078760431,0.5999642895952857
1915-07-31,0.3998366437395541,0.599958170104043
1915-08-31,0.3998662519244719,0.5999772873884243
1915-09-30,0.3999369560891706,0.5999811618915905
1915-10-31,0.3999361228954395,0.5999933041999681
1915-11-30,0.39989631413158616,0.5999853726579097
1915-12-31,0.39980750264193093,0.5999893523667561
1916-01-31,0.39998280434905326,0.599975974250176
1916-02-29,0.39991006274895796,0.5999988882703793
1916-03-31,0.39988665084045055,0.599961414748179
1916-04-30,0.39981635840975105,0.5999648028354028
1916-05-31,0.39985504110502607,0.5999701626423309
1916-06-30,0.3999239098635873,0.599992099117069
1916-07-31,0.3999969681335988,0.5999590146491127
1916-08-31,0.39992482954600045,0.5999665532598502
1916-09-30,0.3998907761375678,0.5999827801476401
1916-10-31,0.39991348582480485,0.5999690202297193
1916-11-30,0.3998842715811254,0.5999911489528947
1916-12-31,0.39984964411997104,0.5999640608477357
1917-01-31,0.3998949033002716,0.5999731573943411
1917-02-28,0.3998160342052679,0.5999497728829216
1917-03-31,0.39988966949262733,0.5999828675890659
1917-04-30,0.39983635132888345,0.5999451257329121
1917-05-31,0.3999025832535662,0.5999422557910936
1917-06-30,0.39984622528459746,0.5999741974014752
1917-07-31,0.39982203202459515,0.5999589544581393
1917-08-31,0.39981931860042297,0.5999404211489313
1917-09-30,0.3998876360897375,0.599959894556528
1917-10-31,0.39997722208866926,0.5999645981499153
1917-11-30,0.39992806812755793,0.5999457705783482
1917-12-31,0.39998998696869853,0.5999670278294593
1918-01-31,0.3998394881407222,0.59998128058685
1918-02-28,0.39989286478814906,0.5999785264467936
1918-03-31,0.3999098408371376,0.5999450450964521
1918-04-30,0.3998203519775323,0.599941589409166
1918-05-31,0.3999760908402893,0.5999806882508987
1918-06-30,0.3998234899696283,0.5999450285809954
1918-07-31,0.39984544809742667,0.5999711084602424
1918-08-31,0.39994483185828317,0.5999826637208326
1918-09-30,0.39987129703776647,0.5999798651318493
1918-10-31,0.39990914709527686,0.5999829614731105
1918-11-30,0.39996415458078116,0.5999833045675637
1918-12-31,0.3998914487935678,0.599959644306955
1919-01-31,0.39986098835766043,0.5999988723387308
1919-02-28,0.3998996454376119,0.5999814140707488
1919-03-31,0.3999189608842742,0.5999711348396228
1919-04-30,0.3999826604786276,0.5999539630001335
1919-05-31,0.399940515387925,0.5999880013488075
1919-06-30,0.39995281386426534,0.599982641239021
1919-07-31,0.39985688693358357,0.5999920678982333
1919-08-31,0.39999132760622075,0.5999598249676497
1919-09-30,0.39999450481431303,0.5999950456918414
1919-10-31,0.3998447523762798,0.5999613446523551
1919-11-30,0.3999493961307298,0.5999895034586933
1919-12-31,0.3998847260642003,0.599976097212682
1920-01-31,0.39989431565740213,0.5999719656585594
1920-02-29,0.3999347923294673,0.5999659015190097
1920-03-31,0.3997806540338912,0.5999714197319703
1920-04-30,0.3999616196922276,0.5999675178048359
1920-05-31,0.39989214994269257,0.5999585503342979
1920-06-30,0.3998694239774921,0.5999882706347233
1920-07-31,0.3999805321573683,0.5999590046719897
1920-08-31,0.39994131538481786,0.5999531757445699
1920-09-30,0.39985855962880285,0.5999947752439886
1920-10-31,0.3998058114014595,0.5999687484851898
1920-11-30,0.39985125999750687,0.5999945571727364
1920-12-31,0.39990195346712903,0.5999420699695746
1921-01-31,0.3999821266102256,0.5999678630377476
1921-02-28,0.3999992000703371,0.5999717058847372
1921-03-31,0.3998328507944024,0.5999826453268076
1921-04-30,0.3999784565359565,0.599997874012579
1921-05-31,0.3999516753962983,0.5999532725405864
1921-06-30,0.3999446751062512,0.5999643704539916
1921-07-31,0.3998356253149195,0.5999777141451437
1921-08-31,0.39997291029223164,0.5999467890470682
1921-09-30,0.39981779903794556,0.5999630288899478
1921-10-31,0.3998153670469903,0.5999559357266058
1921-11-30,0.39997354681207187,0.5999778761620015
