,Equities,Gov Bonds
1884-05-31,0.5999149441848924,0.39994241439257405
1884-06-30,0.5999882783404776,0.39993838998961767
1884-07-31,0.5999664127459124,0.39998171845583125
1884-08-31,0.5999575499200309,0.3999614685820615
1884-09-30,0.5999283592955257,0.39992821328804184
1884-10-31,0.5999250907475523,0.39992389667596523
1884-11-30,0.5999458840243435,0.39992239058567475
1884-12-31,0.5999400841817829,0.39992408076080543
1885-01-31,0.599991059316834,0.39999319980755804
1885-02-28,0.5999944436581983,0.3999746019550914
1885-03-31,0.5999751616105239,0.3999912831090387
1885-04-30,0.5999904073477387,0.39996579264103377
1885-05-31,0.5999338962604674,0.39991866489940825
1885-06-30,0.5999077179942698,0.39992399231100767
1885-07-31,0.5999334071852912,0.3999389441399058
1885-08-31,0.5999563333881566,0.3999550189810316
1885-09-30,0.5999935252277286,0.39994968117331653
1885-10-31,0.5999233619811327,0.3999139544480121
1885-11-30,0.5999352837994423,0.3999464451235011
1885-12-31,0.5999462886901251,0.39998871604085684
1886-01-31,0.5999402297652977,0.3999782662427553
1886-02-28,0.5999290662260295,0.39991924875801343
1886-03-31,0.5999124824862848,0.39996133709921267
1886-04-30,0.5998946635151362,0.3999156030849463
1886-05-31,0.5999483935020568,0.3999082024535216
1886-06-30,0.5999611712065507,0.39995403503909926
1886-07-31,0.5999722859887605,0.39994332253157855
1886-08-31,0.5999634592394337,0.3999926311759065
1886-09-30,0.5999576879092641,0.3999307692652925
1886-10-31,0.599919925842347,0.39993622176185034
1886-11-30,0.5998892272101896,0.39996456925647983
1886-12-31,0.5999451124867472,0.39995541519480393
1887-01-31,0.5999447868962943,0.39999921891653034
1887-02-28,0.5999703084006405,0.399982098687447
1887-03-31,0.5999037810153889,0.3999310928494137
1887-04-30,0.5999969074152537,0.3999219910189248
1887-05-31,0.5999506861375509,0.39995089077776735
1887-06-30,0.5999821138096482,0.3999639100707074
1887-07-31,0.5998952303073327,0.3999172947746773
1887-08-31,0.5999959824019674,0.3999815425575551
1887-09-30,0.5999282465605521,0.3999896653804952
1887-10-31,0.5999772215250122,0.3999403692084788
1887-11-30,0.5999850730133262,0.3999539230660217
1887-12-31,0.5999139441931222,0.39995023819064107
1888-01-31,0.5999687100326103,0.39992771249133396
1888-02-29,0.5999469642032353,0.3999238553082198
1888-03-31,0.5999635629237849,0.3999311354138433
1888-04-30,0.5999986935734845,0.3999917452984443
1888-05-31,0.5999327961750022,0.39997382077050286
1888-06-30,0.5999969459607157,0.39995348640441447
1888-07-31,0.5999252610852182,0.3999726548598088
1888-08-31,0.5999845755965353,0.39992537839712167
1888-09-30,0.5999681784667608,0.39998680090271993
1888-10-31,0.5999218841805736,0.3999236382189404
1888-11-30,0.5999181303434326,0.3999805786797397
1888-12-31,0.599935240134073,0.39993595738400317
1889-01-31,0.5999771023324721,0.39997187556787106
1889-02-28,0.5999572340573158,0.3999886727590181
1889-03-31,0.5999749269104865,0.39994784273892037
1889-04-30,0.5999213902379672,0.3999714003399872
1889-05-31,0.5999392209850183,0.3999332761178582
1889-06-30,0.5999656484861936,0.3999992683836854
1889-07-31,0.5999075288333711,0.3999808999049785
1889-08-31,0.5999034409904104,0.39997031979668884
1889-09-30,0.59997905643371,0.3999824327782455
1889-10-31,0.5999058309847921,0.3999271915351559
1889-11-30,0.5999251832451801,0.3999172489224058
1889-12-31,0.5999179331563629,0.3999289231800074
1890-01-31,0.5999590190265122,0.3999350581016734
1890-02-28,0.5999203234657592,0.3999406856495233
1890-03-31,0.5999101016310061,0.399973843083018
1890-04-30,0.5999217111852515,0.39992489760006433
1890-05-31,0.5999182948373396,0.39995855274516295
1890-06-30,0.5999129219266174,0.3999315259388971
1890-07-31,0.5999128452533439,0.39993431698694076
1890-08-31,0.599963333387527,0.39994743028911833
1890-09-30,0.5999908460200782,0.39996012895000044
1890-10-31,0.599948730432781,0.3999234633798641
1890-11-30,0.5999520709754368,0.399984586197283
1890-12-31,0.5999597697477181,0.39997445770996054
1891-01-31,0.5999867306782036,0.39998328947098133
1891-02-28,0.5999632715785084,0.3999629616532174
1891-03-31,0.599918620794606,0.3999799440503733
1891-04-30,0.5999520224076227,0.3999651012494871
1891-05-31,0.5999275840263979,0.39994168832346844
1891-06-30,0.5999346214798044,0.3999475408291495
1891-07-31,0.5999243326234185,0.39992691197971064
1891-08-31,0.5999023179962932,0.3999608438077198
1891-09-30,0.5999552200674588,0.3999824709693913
1891-10-31,0.5999085897736628,0.39996101424749403
1891-11-30,0.5999466922412025,0.3999869665121209
1891-12-31,0.5999085947344379,0.3999364659252284
1892-01-31,0.5999867885761311,0.39998707243000386
1892-02-29,0.5999448879909465,0.3999759268607049
1892-03-31,0.5999036927078303,0.399988491493401
1892-04-30,0.5999760170675178,0.39997775213991227
1892-05-31,0.5999863754572043,0.39998953212000155
1892-06-30,0.5998913934133041,0.3999607420507475
1892-07-31,0.5999112465586662,0.39998992044802667
1892-08-31,0.5999540800928138,0.3999299777631129
1892-09-30,0.5999037922633278,0.3999761245494442
1892-10-31,0.5999401747779971,0.39995050212417027
1892-11-30,0.5999819651265014,0.3999619657898267
1892-12-31,0.5999314444808006,0.39996452195973575
1893-01-31,0.599894796793637,0.3999357334028368
1893-02-28,0.5999422508415707,0.39994616977427055
1893-03-31,0.5999428416570471,0.39995168673847026
1893-04-30,0.5999880669619908,0.3999949801662134
1893-05-31,0.5999369424902765,0.399937026560622
1893-06-30,0.5999207016917563,0.3999266312030088
1893-07-31,0.5999536874230572,0.3999128955310838
1893-08-31,0.599903720583526,0.39995811408087995
1893-09-30,0.5999098365880985,0.3999723055612973
1893-10-31,0.5999367918803097,0.39997408988384925
1893-11-30,0.5999768799672831,0.39995582332011403
1893-12-31,0.5999548570424947,0.39992269474210834
1894-01-31,0.5999608388173908,0.39998765377589646
1894-02-28,0.5999874447823432,0.3999409244165022
1894-03-31,0.5999952266610228,0.3999161049195838
1894-04-30,0.5999655212935663,0.39991577209511725
1894-05-31,0.5999309248848321,0.3999757025776904
1894-06-30,0.5998959597807805,0.39994057012318446
1894-07-31,0.5999934978956806,0.39991914573660403
1894-08-31,0.5999900407254761,0.3999160914223951
1894-09-30,0.5999378756966661,0.39992513450366507
1894-10-31,0.5999311524580773,0.39995884800653575
1894-11-30,0.5999410313009514,0.3999537286652533
1894-12-31,0.599928028839285,0.39994886717697614
1895-01-31,0.5999477047945024,0.3999134133209163
1895-02-28,0.599905337749423,0.39991096216750605
1895-03-31,0.599920247377729,0.39995857120415096
1895-04-30,0.5999077259319239,0.3999776701018855
1895-05-31,0.599978789720274,0.39991702785144945
1895-06-30,0.5999626444946964,0.39996407619751123
1895-07-31,0.5998913025905963,0.39998045164990204
1895-08-31,0.5999461639504305,0.399951433551006
1895-09-30,0.5999993362676991,0.3999373695241143
1895-10-31,0.5999373106661067,0.3999470609688308
1895-11-30,0.5999155626852644,0.3999939443105855
1895-12-31,0.5999507208380082,0.399978593366617
1896-01-31,0.5998986725257264,0.3999351194486278
1896-02-29,0.5999436060061887,0.399959787054784
1896-03-31,0.5999295620591212,0.39996077826337195
1896-04-30,0.5999589672732349,0.39991804408899573
1896-05-31,0.5999732055347013,0.3999193886695009
1896-06-30,0.5999996453666926,0.3999297244830806
1896-07-31,0.5999995778257342,0.39999023543351303
1896-08-31,0.5999115841745559,0.39994943228944513
1896-09-30,0.59996156423927,0.39994898804925866
1896-10-31,0.5999754807741108,0.39997480915149547
1896-11-30,0.5999049420804538,0.39992941830918116
1896-12-31,0.5999032343769293,0.39992190291438257
1897-01-31,0.5999052175945853,0.39996768420734874
1897-02-28,0.5999226905191735,0.39995195660439486
1897-03-31,0.5999099976727111,0.3999101345457186
1897-04-30,0.5999324506821674,0.3999774876867328
1897-05-31,0.5999797882589465,0.39999199115220035
1897-06-30,0.599934933529289,0.3999854934641948
1897-07-31,0.5999520744251591,0.39991232211202893
1897-08-31,0.5999036634871479,0.39996079275166224
1897-09-30,0.5999057811733552,0.3999680146814504
1897-10-31,0.5999816009918122,0.399932182850526
1897-11-30,0.5999427370234639,0.39993352619549144
1897-12-31,0.5999276087002714,0.3999594882988391
1898-01-31,0.5999058627385933,0.3999600123030836
1898-02-28,0.5999923138799634,0.3999716139952971
1898-03-31,0.5999621841447774,0.3999205889359117
1898-04-30,0.5999451313614627,0.39997056836833333
1898-05-31,0.5999837808433911,0.39997891706037975
1898-06-30,0.5999677347723178,0.39994573636781106
1898-07-31,0.5999379774612126,0.3999262857538312
1898-08-31,0.5999485156651428,0.39994819224336925
1898-09-30,0.5999992497538097,0.3999389843299676
1898-10-31,0.5999520509496084,0.39995885595496433
1898-11-30,0.5999497727110509,0.39997083364254526
1898-12-31,0.5999438905376772,0.3999886038491481
1899-01-31,0.5999352514483647,0.39995199324809205
1899-02-28,0.5999806628594969,0.39999136333010477
1899-03-31,0.5999354982183199,0.39993583522677223
1899-04-30,0.5999590868050944,0.3999806227874645
1899-05-31,0.599890796663368,0.3999290688515936
1899-06-30,0.5999924354971948,0.39993061317969647
1899-07-31,0.5999805117897395,0.39997841630837266
1899-08-31,0.5999173936709008,0.3999642546819487
1899-09-30,0.5999792296414047,0.3999650488332845
1899-10-31,0.5999251771282837,0.3999258630129235
1899-11-30,0.5999058926045583,0.3999892681237993
1899-12-31,0.5998992337587625,0.39996930605821235
1900-01-31,0.5999153261396021,0.39998932357130745
1900-02-28,0.5999048462713741,0.3999944164203881
1900-03-31,0.5999742897420685,0.39995425754309627
1900-04-30,0.5999950907550358,0.3999898507463804
1900-05-31,0.5999952811433318,0.39996983711458817
1900-06-30,0.5999432364877293,0.39995683928240416
1900-07-31,0.5999089296935521,0.39997570064629034
1900-08-31,0.5999597040034085,0.3999398321560301
1900-09-30,0.5999043658969194,0.3999483167867737
1900-10-31,0.5999725086367006,0.3999654679969989
1900-11-30,0.5999851508442818,0.3999793421365529
1900-12-31,0.5999716748137728,0.39992938501209185
1901-01-31,0.5999244592932891,0.3999804201404223
1901-02-28,0.5999437838589582,0.39997103792097355
1901-03-31,0.599902458582312,0.3999944899175056
1901-04-30,0.5999389667474609,0.3999671198298813
1901-05-31,0.5999824707046623,0.3999310392887523
1901-06-30,0.5999953159156313,0.3999944651156122
1901-07-31,0.599896843340786,0.39999047054848585
1901-08-31,0.5999112754501957,0.39997731596968306
1901-09-30,0.5999533954060468,0.39997630870367173
1901-10-31,0.5999554958137125,0.3999959874101616
1901-11-30,0.5999123872307733,0.3999990319524471
1901-12-31,0.599943592712416,0.3999784619650487
1902-01-31,0.5999787234223264,0.3999806504235096
1902-02-28,0.5999106927789521,0.39993583136482347
1902-03-31,0.5999859914193808,0.39995330755586617
1902-04-30,0.5999483121191469,0.3999819591084641
1902-05-31,0.5999174743304473,0.3999471603043495
1902-06-30,0.5999574467455786,0.39994309244930215
1902-07-31,0.5999600137551714,0.3999642844516531
1902-08-31,0.5999119203688672,0.399977023295506
1902-09-30,0.5999261842825915,0.3999841047040484
1902-10-31,0.5998970331520673,0.3999961879330928
1902-11-30,0.5999196816226148,0.3999922611800808
1902-12-31,0.5999134915706844,0.3999812411528974
1903-01-31,0.5999874880804673,0.3999874926732172
1903-02-28,0.5998803910199398,0.3999638469623515
1903-03-31,0.5999135656559693,0.3999853769931247
1903-04-30,0.5999050778711295,0.3999601862744349
1903-05-31,0.5999603995732965,0.3999372393115815
1903-06-30,0.5999690762451065,0.39998842494964787
1903-07-31,0.5998906889187333,0.39997935293542686
1903-08-31,0.5998906406304572,0.39996237716282235
1903-09-30,0.5999044281210452,0.39998575245890644
1903-10-31,0.5999094482230138,0.39994556400034575
1903-11-30,0.5999816543779484,0.3999815851009969
1903-12-31,0.5999322416455918,0.39993960057634104
1904-01-31,0.5999055709797647,0.39998611641287585
1904-02-29,0.599940145276244,0.3999726357661258
1904-03-31,0.5999789259117396,0.39993576448915985
1904-04-30,0.5999469426256469,0.3999298298245749
1904-05-31,0.5999395683514049,0.39998059008166736
1904-06-30,0.5999660141646451,0.3999539426274574
1904-07-31,0.599912992641491,0.39993545507069883
1904-08-31,0.5999371963948911,0.3999374347299189
1904-09-30,0.5999776975725307,0.39999579398818913
1904-10-31,0.5998759226613084,0.39999939361178655
1904-11-30,0.5998874923406504,0.3999749203337715
1904-12-31,0.59997307225446,0.39997992649288666
1905-01-31,0.5999946926364631,0.39996559943972415
1905-02-28,0.5999247679138509,0.3999868770603955
1905-03-31,0.59992545857557,0.39998156781829575
1905-04-30,0.5999790834935439,0.3999788070642937
1905-05-31,0.5999927175945922,0.399988349557527
1905-06-30,0.59988473295441,0.39997510662414326
1905-07-31,0.5998713323955519,0.39996152618940456
1905-08-31,0.5998726194847753,0.3999760138962059
1905-09-30,0.5999151984433202,0.3999762249421133
1905-10-31,0.5999772410697887,0.39997196878054747
1905-11-30,0.5999937399284951,0.39999310447633174
1905-12-31,0.5999398875173729,0.3999724238723673
1906-01-31,0.5999564773747845,0.3999524132593681
1906-02-28,0.5999349585045689,0.39998884278672275
1906-03-31,0.5998840971396857,0.39998337834900993
1906-04-30,0.5999497319159697,0.39996555147614066
1906-05-31,0.5999034259004623,0.3999789595681104
1906-06-30,0.5998635499437482,0.39998675765659253
1906-07-31,0.5998846990016623,0.3999578193994496
1906-08-31,0.5999228186686559,0.39998328343368483
1906-09-30,0.5999343800564975,0.39997946564267767
1906-10-31,0.5999769052647145,0.39996650442352816
1906-11-30,0.5998917492323045,0.39997212964208845
1906-12-31,0.5999084467571941,0.3999867858929535
1907-01-31,0.5998889071768556,0.399981433272193
1907-02-28,0.5998701163976319,0.39999670310347196
1907-03-31,0.5999148554698849,0.3999963926574882
1907-04-30,0.5998706787231233,0.39995570176838274
1907-05-31,0.5999961300507257,0.3999528223002018
1907-06-30,0.5999776553105285,0.3999855099799508
1907-07-31,0.5999566967870623,0.39998739632704633
1907-08-31,0.5998744590243578,0.399959981720073
1907-09-30,0.5999171740369553,0.39999463920796957
1907-10-31,0.5999547168035247,0.39995103134581356
1907-11-30,0.59989828799288,0.3999879596932891
1907-12-31,0.5998907334134929,0.39996441549970363
1908-01-31,0.5999521759032449,0.39996301490781716
1908-02-29,0.599891972511673,0.39998506106552517
1908-03-31,0.599922732405647,0.3999420359704622
1908-04-30,0.5999287388261241,0.3999515602112681
1908-05-31,0.5998950806152522,0.3999982548918922
1908-06-30,0.5998982481952335,0.39995549912106404
1908-07-31,0.5999515502715282,0.3999497761321138
1908-08-31,0.5999486125963323,0.39995799815356875
1908-09-30,0.5999269584681808,0.3999905491324738
1908-10-31,0.5998960195613069,0.3999547880489144
1908-11-30,0.5999635977999204,0.3999463837165143
1908-12-31,0.5999682194437799,0.3999650073624202
1909-01-31,0.5998968420309487,0.3999843834425656
1909-02-28,0.599965035093291,0.3999982423325761
1909-03-31,0.5999352097960915,0.3999770318697806
1909-04-30,0.5999046638999621,0.3999790443078296
1909-05-31,0.5999464266731075,0.3999871743723375
1909-06-30,0.5999341575363618,0.39997520627727745
1909-07-31,0.5999768838457475,0.39995402373377775
1909-08-31,0.5998914561663696,0.3999716226096827
1909-09-30,0.5999479263919054,0.39997384017246285
1909-10-31,0.5999013619159258,0.3999878302633045
1909-11-30,0.59996001613454,0.39998574041071916
1909-12-31,0.5998510676076365,0.3999819425981795
1910-01-31,0.5999187193301391,0.3999601048215044
1910-02-28,0.5998814892652652,0.39997080668526497
1910-03-31,0.5998976811885444,0.39996270855973376
1910-04-30,0.5998739693613825,0.39997967450019
1910-05-31,0.5999285097238571,0.39996843390442394
1910-06-30,0.5998581019607112,0.3999742232495927
1910-07-31,0.5999224757633467,0.39995662830961437
1910-08-31,0.5999673926845798,0.39996065303768097
1910-09-30,0.5999327925974047,0.39999561703596753
1910-10-31,0.5999884131983143,0.39997301492698895
1910-11-30,0.5998650686750437,0.3999503422830432
1910-12-31,0.5998664322970887,0.3999771137933229
1911-01-31,0.599874070329787,0.39996906091727824
1911-02-28,0.5998563528093829,0.39999121923246345
1911-03-31,0.599951754374499,0.39997679473349257
1911-04-30,0.5999380588450343,0.3999987072601549
1911-05-31,0.5998777854231052,0.39995879771583764
1911-06-30,0.5999983267545557,0.3999555972797268
1911-07-31,0.5999480664791388,0.3999524934218845
1911-08-31,0.599986431143967,0.3999831441453062
1911-09-30,0.5998595951606474,0.39997887102050106
1911-10-31,0.5999597179804964,0.39995116312740664
1911-11-30,0.5998589582495181,0.39998841268249347
1911-12-31,0.5999666442382973,0.39995654639240014
1912-01-31,0.5998749030610669,0.3999813998235631
1912-02-29,0.5999667788330356,0.39998776512511663
1912-03-31,0.5999965574735314,0.39998913745751624
1912-04-30,0.5999282853647953,0.3999990210701717
1912-05-31,0.5998591826329731,0.39997275240928787
1912-06-30,0.5999989973666932,0.3999774373916808
1912-07-31,0.5999765722508023,0.39998882882427045
1912-08-31,0.5998897013760695,0.39998013293559137
1912-09-30,0.5999422717118503,0.399967337214622
1912-10-31,0.5999032559931314,0.39998882593408513
1912-11-30,0.5999766444875931,0.39999008481291876
1912-12-31,0.5999172684625084,0.39996003929647617
1913-01-31,0.5998781817296828,0.3999826937111813
1913-02-28,0.5999476350014942,0.39997256156070043
1913-03-31,0.599920120413808,0.39999631180103973
1913-04-30,0.5999286165304335,0.39996493882923295
1913-05-31,0.5998846148674767,0.3999852030331344
1913-06-30,0.599916208924397,0.39996664973745893
1913-07-31,0.599971521589556,0.39997944357494847
1913-08-31,0.5998814878227764,0.3999858159188356
1913-09-30,0.5999320908777618,0.39999785685403094
1913-10-31,0.5999524898201644,0.3999961845772968
1913-11-30,0.5999511916600406,0.3999950100002809
1913-12-31,0.5999873045585096,0.3999928216061444
1914-01-31,0.5999787238324633,0.3999713814108836
1914-02-28,0.5999810567154966,0.39996631292655754
1914-03-31,0.5999181959859048,0.3999644985929598
1914-04-30,0.5998626014367264,0.3999868232414816
1914-05-31,0.5999405085925511,0.39996051380447484
1914-06-30,0.5998987025248721,0.39999483209902004
1914-07-31,0.5999177967438508,0.39996559752007094
1914-08-31,0.599959371306369,0.3999525600455949
1914-09-30,0.599892338922413,0.39995633230499944
1914-10-31,0.5999454877340834,0.3999902966126327
1914-11-30,0.5999002533522018,0.39995282568714746
1914-12-31,0.5999537777780722,0.39999585680424965
1915-01-31,0.5999594795304151,0.3999819740936934
1915-02-28,0.5999033108421169,0.3999583504507221
1915-03-31,0.5999829415364073,0.39996695212248334
1915-04-30,0.5999599656878032,0.3999732773767685
1915-05-31,0.5999739454058992,0.3999639102643832
1915-06-30,0.5999155679916658,0.3999959358301642
1915-07-31,0.5999912469472068,0.3999901053796004
1915-08-31,0.5998637932969257,0.3999731465238593
1915-09-30,0.5998780030847987,0.39997317579204045
1915-10-31,0.5999139900662732,0.3999895152733279
1915-11-30,0.5999226930152081,0.3999551914271392
1915-12-31,0.5998900260449445,0.3999927109986576
1916-01-31,0.5999726403562675,0.3999843573343218
1916-02-29,0.5999354941561077,0.3999891399072053
1916-03-31,0.5998977941026893,0.39999038073259024
1916-04-30,0.5999260588426141,0.3999718759346548
1916-05-31,0.5999222538308913,0.39995437367179953
1916-06-30,0.5998885479736595,0.39998439733516367
1916-07-31,0.5999388378674458,0.39998500012742466
1916-08-31,0.5999284381109152,0.39997028259084916
1916-09-30,0.5998798503619297,0.39997392230356826
1916-10-31,0.5999967493197684,0.39996947252178733
1916-11-30,0.5999749645997443,0.39999634146640045
1916-12-31,0.5998886855508871,0.3999590702643308
1917-01-31,0.5998970139326186,0.39995428244978887
1917-02-28,0.5998718259567817,0.3999677770485105
1917-03-31,0.5998951531007354,0.39997267107304374
1917-04-30,0.5999871311936406,0.39996043555269173
1917-05-31,0.5998811447115098,0.3999703450940697
1917-06-30,0.5998794635066724,0.39996331153938897
1917-07-31,0.5998594025267838,0.3999808936514368
1917-08-31,0.599893180355615,0.399971183837465
1917-09-30,0.5999270021891691,0.3999892987037361
1917-10-31,0.5999176601685072,0.399996211095784
1917-11-30,0.5999374598827233,0.399952989718252
1917-12-31,0.5999210869143179,0.39998997846092255
1918-01-31,0.5998804552969945,0.39996006156687003
1918-02-28,0.5999039000926344,0.3999743602715746
1918-03-31,0.5998575089232657,0.3999541719459968
1918-04-30,0.5998788199503818,0.39998928468314493
1918-05-31,0.5999870202848832,0.3999633612498027
1918-06-30,0.5999264729067827,0.3999559285705656
1918-07-31,0.5999626531538506,0.3999811982418606
1918-08-31,0.5999266906812644,0.39996271139724804
1918-09-30,0.5998571092430554,0.39999156160452576
1918-10-31,0.599845712824831,0.3999543526215103
1918-11-30,0.5998712389089018,0.39998617949059645
1918-12-31,0.5999594758362932,0.3999845885607871
1919-01-31,0.5999879083406674,0.399973660390365
1919-02-28,0.5999330446375063,0.3999894522059198
1919-03-31,0.5999925240217361,0.3999866141614868
1919-04-30,0.5999403962619514,0.39996005191145745
1919-05-31,0.5999900363486713,0.3999969299106214
1919-06-30,0.5999015583982276,0.3999689109953676
1919-07-31,0.5999317415412986,0.39997589748604034
1919-08-31,0.5999599039941602,0.39996822967159706
1919-09-30,0.5999259785244367,0.39998651010905134
1919-10-31,0.5999550958471692,0.39999696567661147
1919-11-30,0.5999545385226012,0.39997130876197234
1919-12-31,0.5999434422920542,0.3999597703277705
1920-01-31,0.5998523557045637,0.39997376606274426
1920-02-29,0.5999474367829705,0.39997092725694916
1920-03-31,0.5999342919900943,0.39998976002270253
1920-04-30,0.5998541961308222,0.3999833697842929
1920-05-31,0.5999421085666469,0.3999908823333117
1920-06-30,0.5999099661669927,0.39999034148524376
1920-07-31,0.5999054757579327,0.39996647328723295
1920-08-31,0.5998917348804051,0.3999989808111665
1920-09-30,0.5999695082690105,0.3999995876989034
1920-10-31,0.5999360758233038,0.3999829690236478
1920-11-30,0.5999102292812093,0.3999962534197547
1920-12-31,0.5998845440046517,0.3999660851517935
1921-01-31,0.5998843499543478,0.39998218550190007
1921-02-28,0.5998843863631673,0.3999681595197772
1921-03-31,0.5999054722791016,0.39997984712439344
1921-04-30,0.5998648675515473,0.39997904414856345
1921-05-31,0.5998674185075492,0.39999594948000927
1921-06-30,0.5998803822625287,0.39998859813130005
1921-07-31,0.5999405459329736,0.39999549401890305
1921-08-31,0.5999957398649494,0.399997215744522
1921-09-30,0.5999723230409113,0.39996911977132366
1921-10-31,0.5998972157066559,0.3999799420509759
