,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1947-06-30,0.10912266790525314,0.08568264400784148,-0.15666351758156477,-0.2293295504938593,2.1821272858984986,1.9909734731937772
1947-07-31,0.10957636031216507,0.08596895980539865,-0.15704717553379416,-0.22985802363865265,2.1816870710540814,1.9944488208146884
1947-08-31,0.11218446115641018,0.0867483400663595,-0.1567857951564832,-0.22949800043298108,2.1536270826580464,1.9759854494902012
1947-09-30,0.11146012598067531,0.08481961134224028,-0.15198324637522762,-0.22286963293328857,2.2047771701065333,2.001835782331945
1947-10-31,0.11060630918523819,0.08516169897203604,-0.1537691653177828,-0.22533748033117318,2.18996074159861,1.9913888046127264
1947-11-30,0.11306799709866225,0.08545875115193653,-0.15227319265176958,-0.22327052975004325,2.178326830174464,1.9835608524343917
1947-12-31,0.11285484772839302,0.08460343946125322,-0.1500412801859809,-0.22018217212035399,2.20771275418673,2.001463775236305
1948-01-31,0.1150945436356389,0.08762628781940017,-0.1566464149745312,-0.22930598858211818,2.093221175501141,1.923668076718765
1948-02-29,0.11433234036129362,0.08555918398623501,-0.1514249088815543,-0.2220973821000263,2.1458459394093943,1.9485437151308989
1948-03-31,0.11464753232620231,0.08885028257154547,-0.16050295829664146,-0.2346109255677089,2.049372142481004,1.8923958379625634
1948-04-30,0.11015641042587279,0.08646977572316934,-0.1579215683522605,-0.23106185898304307,2.1132336925542554,1.9269809043411203
1948-05-31,0.1105856095560397,0.08759059694412641,-0.16070587962213223,-0.23488960455448718,2.084826825984385,1.9133533358535706
1948-06-30,0.11007074332098464,0.08604081650553778,-0.15678151471856214,-0.22949210396717562,2.130532926655721,1.9395649200835035
1948-07-31,0.11034487756515882,0.08661821220454392,-0.15816503544174523,-0.23139690679474642,2.082058320680321,1.8901994480358706
1948-08-31,0.10949753686370926,0.08611150419338084,-0.15752804719450778,-0.23052017604238378,2.0846541098731675,1.8811416536375969
1948-09-30,0.11184970117132245,0.08822792565954889,-0.16131936119822682,-0.23573184489367938,2.0100586449077333,1.8255031996371511
1948-10-31,0.10928598877072915,0.08650555290077684,-0.15885142488217732,-0.23234113221447095,2.069172550821084,1.8690413541744342
1948-11-30,0.11258943563150814,0.08774917544688489,-0.15925158684258828,-0.23289137225447648,2.0129547875265232,1.8159512429302325
1948-12-31,0.11103106011176256,0.08858200277864077,-0.16310709799257167,-0.238183842909929,1.983699206865325,1.7911943754502266
1949-01-31,0.11137007588336091,0.0881250629419586,-0.16148248352927969,-0.23595572360265227,2.0014262398122082,1.8079677834632208
1949-02-28,0.11363065393256153,0.08837276380847767,-0.1600380110870817,-0.23397222643898677,1.9904776835603981,1.7965639193782235
1949-03-31,0.11218423888588555,0.08830151470105228,-0.1612108400789042,-0.23558288789488122,1.991383273912872,1.7958143013399803
1949-04-30,0.11363134680107154,0.0891613868841882,-0.1622849891945717,-0.2370567035067509,1.9630212227445656,1.7720700680024106
1949-05-31,0.11617639074212893,0.08846442874296569,-0.1581081994708673,-0.23131869767288854,1.98788684619068,1.7949154520112165
