,arithmetic_mu,sigma,naive_md,adjusted_md
1873-01-31,0.06194721105708956,0.07865090231614676,-0.18810133303291166,-0.27209690488219596
1873-02-28,0.06200048482881839,0.078650902200199,-0.1880182040873555,-0.27198525154787206
1873-03-31,0.06194721105708956,0.07865090231614676,-0.18810133303291166,-0.27209690488219596
1873-04-30,0.06218675340669888,0.07865090215758913,-0.18772754989976437,-0.2715948041993821
1873-05-31,0.0622898466934055,0.0786509022513906,-0.18756668314708713,-0.2713786655332452
1873-06-30,0.06286275785662723,0.0786509020884235,-0.18667271031073387,-0.27017701555552215
1873-07-31,0.06276190514376702,0.07865090211080872,-0.1868300812598377,-0.27038861235779177
1873-08-31,0.06284331480548898,0.07865090207836636,-0.18670304927140588,-0.2702178106366966
1873-09-30,0.06669044578073169,0.08100044643438997,-0.18936507345297796,-0.2737933417779974
1873-10-31,0.07249858317779401,0.08340537344252479,-0.18931760388871252,-0.27372965069931454
1873-11-30,0.07334634705849316,0.08340537347650279,-0.18805825375344543,-0.272039044575203
1873-12-31,0.06840208618675503,0.0810004464794206,-0.1870312080937842,-0.2706590025048043
1874-01-31,0.06648245939034364,0.08100044640866293,-0.18964866813344305,-0.2741737960782029
1874-02-28,0.06446447884969397,0.07865090217901985,-0.18462838309671725,-0.2674257918852122
1874-03-31,0.06457121188312419,0.07865090222058976,-0.18448285000805126,-0.2672297604415782
1874-04-30,0.06613321351204766,0.08100044650558963,-0.19012487415832313,-0.27481244766985585
1874-05-31,0.06719595665548433,0.0810004463655266,-0.18867579620027058,-0.2728682782709261
1874-06-30,0.06763487876479125,0.08100044645267586,-0.188077314963554,-0.2720646461713638
1874-07-31,0.06789373896992543,0.08100044634146016,-0.18772435206942034,-0.27159050790966555
1874-08-31,0.06795615619421559,0.08100044648084773,-0.1876392450593819,-0.2714761623844918
1874-09-30,0.06734169609685631,0.08100044643902622,-0.18847707699050067,-0.27260148463229034
1874-10-31,0.06740084316826783,0.08100044635043532,-0.1883964281437111,-0.2724931958472325
1874-11-30,0.06726687534513762,0.08100044643936463,-0.1885790970020489,-0.2727384586488163
1874-12-31,0.0671616194374955,0.08100044653209663,-0.18872261644149507,-0.27293113120822937
1875-01-31,0.058171003556688895,0.0763618533040954,-0.18622519700933257,-0.2695751521638249
1875-02-28,0.058151566383978816,0.07636185308161106,-0.18625552607677076,-0.2696159488722206
1875-03-31,0.05793287709448135,0.07636185314936593,-0.1865967697243311,-0.27007489811335794
1875-04-30,0.05710682133148999,0.0763618533121894,-0.1878857501459732,-0.2718073324169052
1875-05-31,0.05827030154679686,0.07636185334039701,-0.18607025225338092,-0.2693667146672402
1875-06-30,0.05847836827137225,0.07636185325651743,-0.18574558403302255,-0.26892987315791217
1875-07-31,0.058677417535013,0.07636185328641559,-0.1854349870714595,-0.26851185602415645
1875-08-31,0.058632943753879424,0.07636185319970447,-0.18550438379768575,-0.26860526286192543
1875-09-30,0.05865786057898864,0.07636185313235937,-0.18546550328124561,-0.26855293098687955
1875-10-31,0.05906333022896307,0.07636185332023579,-0.18483280787079462,-0.26770111042376055
1875-11-30,0.058945983392008336,0.07636185346630169,-0.18501591671963558,-0.26794768172365124
1875-12-31,0.05871188365895066,0.0763618533679541,-0.18538120630574,-0.2684394643656428
1876-01-31,0.05131155819270807,0.07413890301170822,-0.1889314745421583,-0.2732114794003746
1876-02-29,0.05096059113918105,0.07413890315965356,-0.18951629834227024,-0.27399622739497287
1876-03-31,0.05090388284213124,0.07413890307493169,-0.1896107921928272,-0.27412298901508686
1876-04-30,0.05171120752107299,0.07413890340192983,-0.18826553239715343,-0.2723174243367568
1876-05-31,0.05270922764583106,0.07413890327893528,-0.18660251146603396,-0.2700826192653654
1876-06-30,0.052814981269082725,0.07413890322192952,-0.18644033110984087,-0.26986451483486246
1876-07-31,0.052875936000052706,0.07413890317249665,-0.1863515921634045,-0.2697451641072673
1876-08-31,0.05413516395650123,0.07413890296841372,-0.18451838927983527,-0.26727763359341106
1876-09-30,0.056324205214951184,0.07636185333977978,-0.18908294286160976,-0.2734147638308314
1876-10-31,0.056723020316508534,0.07636185319394649,-0.18848463399013327,-0.2726116311969896
1876-11-30,0.057556855975580024,0.07636185338985166,-0.18718351501231698,-0.27086373070828984
1876-12-31,0.05800863243954536,0.07636185328165009,-0.18647856130729698,-0.2699159304213287
1877-01-31,0.06074751610445704,0.07865090207316111,-0.18997333977993816,-0.27460924825397504
1877-02-28,0.06290162499355226,0.07865090214354144,-0.18661206210183817,-0.270095462310804
1877-03-31,0.06460664554954618,0.07865090233715603,-0.1844345356747944,-0.267164676423664
1877-04-30,0.06757869476016581,0.08100044638806032,-0.18815392307283596,-0.2721675364406615
1877-05-31,0.06756743997625961,0.08100044641311181,-0.1881692693438598,-0.27218814682401155
1877-06-30,0.07029758691856766,0.08100044651969948,-0.18444664445737305,-0.2671809883505567
1877-07-31,0.06374729140686786,0.07865090223215511,-0.18551101846803633,-0.26861419274027987
1877-08-31,0.061655742383233375,0.07865090232431182,-0.18855614164617912,-0.272707639347706
1877-09-30,0.05943323373463621,0.07636185306367033,-0.18425560847014194,-0.2669236220397338
1877-10-31,0.05884252149727501,0.07636185330388512,-0.18517735841696664,-0.26816504580764117
1877-11-30,0.059162126488661176,0.07636185337695729,-0.18467864608573092,-0.2674934901568507
1877-12-31,0.059354304438541707,0.076361853153249,-0.18437877028236233,-0.2670895519257017
1878-01-31,0.061506131116381126,0.07865090213935787,-0.18878959488391003,-0.2730210409450236
1878-02-28,0.062134424749126727,0.07865090225031528,-0.18780920400752893,-0.27170450280120195
1878-03-31,0.06178685803179103,0.07865090218631612,-0.18835154792964437,-0.27243293120682754
1878-04-30,0.0610090481358963,0.07865090208576749,-0.18956524446306353,-0.2740618888681609
1878-05-31,0.05957735081863713,0.07636185332468269,-0.18403072862900197,-0.2666206093811063
1878-06-30,0.059206316553972876,0.07636185337757198,-0.18460969177847786,-0.26740061619244115
1878-07-31,0.05888900245942327,0.07636185322020282,-0.18510482910154108,-0.2680673963411978
1878-08-31,0.05915756149439187,0.07636185331877132,-0.18468576911899875,-0.26750308381115623
1878-09-30,0.058531001257815976,0.07636185333666681,-0.18566345563630665,-0.26881935091892717
1878-10-31,0.059009053530363585,0.07636185305649971,-0.18491750049812095,-0.2678151606773276
1878-11-30,0.05905180990334315,0.07636185312737026,-0.18485078356695475,-0.26772531782685544
1878-12-31,0.05919957938322652,0.07636185330065522,-0.1846202042188459,-0.26741477564601657
1879-01-31,0.06690340255784476,0.0810004464363816,-0.18907470144239558,-0.2734037037366711
1879-02-28,0.06454301751118706,0.07865090224934838,-0.1845212938492342,-0.26728154613022553
1879-03-31,0.06616396441540927,0.08100044655187075,-0.19008294467146875,-0.2747562250205394
1879-04-30,0.06387932144523652,0.07865090235686978,-0.18534909628753912,-0.26839624112365157
1879-05-31,0.06186724771759887,0.0786509021327294,-0.18822610744286525,-0.27226447939874
1879-06-30,0.06169291581661025,0.07865090219838151,-0.18849813568257495,-0.27262975937229766
1879-07-31,0.061345856771095456,0.07865090213574256,-0.18903968743668983,-0.2733567136424805
1879-08-31,0.06109920235947046,0.0786509021201154,-0.18942456766110147,-0.2738731631162299
1879-09-30,0.05897755786184163,0.07636185339249586,-0.1849666475726527,-0.2678813403447654
1879-10-31,0.05610392875786484,0.07636185323552881,-0.18940362413269574,-0.2738450643466487
1879-11-30,0.05390860163165635,0.07413890304625217,-0.18484822224260827,-0.26772186857960384
1879-12-31,0.053806817018522766,0.07413890318696302,-0.18499640223694983,-0.2679214056049338
1880-01-31,0.0624190488487385,0.0786509022779198,-0.18736507580972706,-0.2711077481068253
1880-02-29,0.06131350535882013,0.07865090235933275,-0.1890901694358371,-0.27342446192804704
1880-03-31,0.06058897283582371,0.0786509021593967,-0.1902207314606564,-0.2749409740914325
1880-04-30,0.06127656223230728,0.07865090229634537,-0.18914781538644215,-0.2735018210129804
1880-05-31,0.06388952858764635,0.07865090216528932,-0.18533657752825125,-0.26837938933535244
1880-06-30,0.06355381768718518,0.07865090224145047,-0.18574829607834362,-0.26893352269862825
1880-07-31,0.06209412351621655,0.07865090211854149,-0.1878720897237746,-0.27178898191840273
1880-08-31,0.06061740634024717,0.07865090210425849,-0.19017636354856418,-0.2748814864113689
1880-09-30,0.060793919194441055,0.07865090234477426,-0.18990093318260148,-0.2745121460000397
1880-10-31,0.059100646409715754,0.07636185332427962,-0.1847745796050827,-0.26762269349034895
1880-11-30,0.0570116320783,0.07636185332473304,-0.1880342837823013,-0.27200684932992936
1880-12-31,0.05566254986669326,0.07636185339503464,-0.1900461904278964,-0.27470694019035347
1881-01-31,0.05060150948205765,0.07413890306061349,-0.1901146428007563,-0.2747987287671797
1881-02-28,0.05060850057700607,0.07413890302142338,-0.1901029932649767,-0.2747831081341468
1881-03-31,0.049588103255326574,0.07198817554047832,-0.18427751840638049,-0.2669531414453821
1881-04-30,0.0494215074522133,0.071988175155615,-0.18455511891327753,-0.2673271087611785
1881-05-31,0.0480821619554347,0.07198817536409072,-0.18678689730215275,-0.270330551066266
1881-06-30,0.04770835046171515,0.07198817553796134,-0.18740978733097366,-0.27116783474991674
1881-07-31,0.04869169058724067,0.07198817539199759,-0.1857712278904919,-0.26896438121869487
1881-08-31,0.0493564382771807,0.07198817530007494,-0.18466354546057737,-0.267473151701756
1881-09-30,0.04898983613928545,0.07198817533822245,-0.18527442192376914,-0.2682957177012894
1881-10-31,0.04947078200416745,0.07198817541761145,-0.18447301267760982,-0.26721650882680076
1881-11-30,0.04919028698643064,0.07198817546153419,-0.18494040717851087,-0.2678460063126475
1881-12-31,0.049560988356471575,0.07198817539276582,-0.18432269997733441,-0.2670140132150544
1882-01-31,0.052908665865055354,0.07413890297628892,-0.18630394287127774,-0.2696810739293191
1882-02-28,0.053441581386827204,0.07413890314550067,-0.1855281173787647,-0.2686372066511255
1882-03-31,0.053353833615693846,0.0741389031724471,-0.18565586194009986,-0.268809131517158
1882-04-30,0.05313717882623201,0.07413890313472553,-0.18597127096757915,-0.2692335475058345
1882-05-31,0.05331515297148111,0.07413890309219312,-0.18571217349862906,-0.26888491266080333
1882-06-30,0.05353327463240966,0.07413890317493706,-0.18539462913548788,-0.26845753247824944
1882-07-31,0.05222779156479562,0.07413890298790984,-0.18740473682776285,-0.2711610476210167
1882-08-31,0.0514651935215838,0.07413890303870728,-0.1886754690760857,-0.27286783912083834
1882-09-30,0.051224494028798015,0.07413890318322766,-0.18907655186589858,-0.273406187036119
1882-10-31,0.05204462799077314,0.07413890307156965,-0.18770994617505166,-0.27157115343015764
1882-11-30,0.053122542222910824,0.07413890300129729,-0.18599257868018704,-0.26926221532603184
1882-12-31,0.05279201524712779,0.07413890302512219,-0.18647376468901036,-0.26990947956345523
1883-01-31,0.05127047042822553,0.07413890313445326,-0.1889999403193867,-0.2733033699026469
1883-02-28,0.051845134349069004,0.07413890320015104,-0.18804236679154593,-0.27201770608718473
1883-03-31,0.05144829299978891,0.07413890309894072,-0.18870363095777049,-0.2729056447993887
1883-04-30,0.05092154238633047,0.0741389032552651,-0.18958136637944695,-0.27408351592507885
1883-05-31,0.05145633826899372,0.07413890319984227,-0.18869022532121688,-0.2728876486254118
1883-06-30,0.05114634741039249,0.07413890309268499,-0.18920676879126005,-0.27358093088041696
1883-07-31,0.05172736959188701,0.07413890320770054,-0.18823860054170005,-0.27228125693599137
1883-08-31,0.05284972377128505,0.07413890314698678,-0.18638975221418103,-0.2697964890802255
1883-09-30,0.05232438975624562,0.0741389029852799,-0.1872437733582913,-0.2709447218415534
1883-10-31,0.05295800168383613,0.07413890323236016,-0.18623211996913128,-0.2695844645726452
1883-11-30,0.05237037293816403,0.07413890314373424,-0.1871671512354838,-0.2708417360391163
1883-12-31,0.0526338895947503,0.07413890312722925,-0.18672804820646768,-0.2702514245271766
1884-01-31,0.046522581868853066,0.07198817527223515,-0.18938565585544015,-0.2738209569218449
1884-02-29,0.046006697270942414,0.07198817527031931,-0.19024528446838845,-0.2749738933816502
1884-03-31,0.04601209952720778,0.07198817513509458,-0.19023628210992644,-0.2749618236033318
1884-04-30,0.046941828574301125,0.0719881754535635,-0.18868705748480696,-0.27288339598719963
1884-05-31,0.04931411453793278,0.0719881753949646,-0.18473407066892816,-0.26756813726058676
1884-06-30,0.05126782497560638,0.07413890316146221,-0.1890043485835088,-0.27330928622352657
1884-07-31,0.05127401504752753,0.0741389029854542,-0.1889940333291083,-0.27329544211141565
1884-08-31,0.04899718920186723,0.07198817523682205,-0.18526216901679246,-0.2682792227781847
1884-09-30,0.04967744121441285,0.07198817516087665,-0.1841286514860296,-0.26675256163941086
1884-10-31,0.051205265339265546,0.0741389030442127,-0.18910859252156614,-0.27344918553740927
1884-11-30,0.05146691577426673,0.07413890287162368,-0.1886725986677196,-0.2728639857165487
1884-12-31,0.05140715624993946,0.07413890316629089,-0.1887721781663402,-0.2729976617705119
1885-01-31,0.041119282728174306,0.0679306013706389,-0.18425821316964403,-0.2669271313966898
1885-02-28,0.04007364713471861,0.06793060126546625,-0.18627615183211138,-0.2696436927320137
1885-03-31,0.04009392296206393,0.06793060157378249,-0.18623702327601221,-0.26959106021652846
1885-04-30,0.0405716689208977,0.06793060133338756,-0.18531503559280366,-0.26835039083962653
1885-05-31,0.04111399657440293,0.0679306015159943,-0.18426841527927473,-0.26694087680463147
1885-06-30,0.04185507969021835,0.06991633552408273,-0.19006520920871958,-0.27473244321016044
1885-07-31,0.04103401458704328,0.06793060100461167,-0.18442276812565755,-0.2671488240230477
1885-08-31,0.040207697902020265,0.0679306012690491,-0.18601745151106197,-0.2692956790954774
1885-09-30,0.04046817606277711,0.0679306008312468,-0.18551476135833733,-0.2686192304304104
1885-10-31,0.039520354183430945,0.06793060079511257,-0.18734393268016825,-0.2710793336426215
1885-11-30,0.03865805310135539,0.06793060132907922,-0.18900806219522212,-0.27331427023645816
1885-12-31,0.03869409810503103,0.06793060082801512,-0.1889384982605517,-0.2732209064351313
1886-01-31,0.04282069925766982,0.06991633539019639,-0.18830092995632258,-0.27236495930997123
1886-02-28,0.04213987369371096,0.06991633526964225,-0.1895155933465294,-0.2739952816203027
1886-03-31,0.042401108686548256,0.06991633535036325,-0.18901144449397822,-0.27331880958333116
1886-04-30,0.04282868581108671,0.06991633537054766,-0.18828762173459776,-0.2723470880144675
1886-05-31,0.043302268593158305,0.06991633521856487,-0.1874984809094028,-0.27128702122074083
1886-06-30,0.04238436661096652,0.06991633505134352,-0.18904375340703694,-0.2733621703946859
1886-07-31,0.042189863298395996,0.06991633503191866,-0.1894191191246163,-0.27386585316368517
1886-08-31,0.04214046589107377,0.06991633525014522,-0.1895144504125818,-0.2739937483361512
1886-09-30,0.04105886611572934,0.06793060119464954,-0.1843748086380866,-0.26708421485585215
1886-10-31,0.04051192693328359,0.06793060086240867,-0.18543032805109663,-0.2685055848705743
1886-11-30,0.040235661962869956,0.06793060129281754,-0.1859634846413462,-0.2692230715031129
1886-12-31,0.040669439083038925,0.0679306014991214,-0.18512635265346603,-0.26809637506714584
1887-01-31,0.04344601933114143,0.06991633529554446,-0.18725894651529618,-0.2709651149211989
1887-02-28,0.04359032017137664,0.06991633527263114,-0.18701849511311552,-0.27064191279242317
1887-03-31,0.04322203417676773,0.06991633513288507,-0.1876321767800533,-0.271466665439311
1887-04-30,0.04281739144148955,0.06991633540537892,-0.1883064418902804,-0.272372361098377
1887-05-31,0.04264598091794341,0.0699163351986262,-0.18859206585719257,-0.2727558700612925
1887-06-30,0.04326842966905914,0.06991633552750227,-0.18755486849131936,-0.27136279037940714
1887-07-31,0.04409190603857643,0.06991633543165804,-0.18618269332492882,-0.2695179772420912
1887-08-31,0.04488424826088816,0.06991633541249388,-0.18486239787623351,-0.267740958326459
1887-09-30,0.046237336137440396,0.07198817540236199,-0.1898609668651684,-0.2744585459345739
1887-10-31,0.047086606646594045,0.07198817540138903,-0.18844581076203148,-0.27255950370458115
1887-11-30,0.046697429981219445,0.07198817529251501,-0.18909430308875452,-0.27343000928422756
1887-12-31,0.0471567704901084,0.07198817508312047,-0.188328894260881,-0.2724025112769262
1888-01-31,0.03994933105571595,0.0679306011843725,-0.18651606520429587,-0.2699663676480474
1888-02-29,0.04004002784303811,0.06793060125107601,-0.18634103258697407,-0.269730961275741
1888-03-31,0.041162296656724766,0.06793060116908244,-0.1841752012168438,-0.2668152842773122
1888-04-30,0.04190988419762172,0.06991633550881773,-0.189959443668461,-0.2745906130547574
1888-05-31,0.04123999640580462,0.06793060119127675,-0.18402525101046002,-0.2666132279110085
1888-06-30,0.042444754216062384,0.06991633502526841,-0.18892737322761174,-0.2732059747077213
1888-07-31,0.04243700006064152,0.06991633510844518,-0.18894217798590385,-0.2732258452360196
1888-08-31,0.0424015458986567,0.06991633517470863,-0.1890106000925413,-0.2733176763224006
1888-09-30,0.042189583121451685,0.06991633546582168,-0.18941966140923683,-0.2738665807137026
1888-10-31,0.042797381001249,0.06991633536625998,-0.18833978553744127,-0.27241713643407484
1888-11-30,0.04349447222545648,0.06991633544757167,-0.18717820905834412,-0.2708565989699743
1888-12-31,0.04388354695642947,0.06991633524209141,-0.1865298854616949,-0.26998495347193296
1889-01-31,0.04698484329542716,0.07198817543555036,-0.18861538114867268,-0.27278717167722016
1889-02-28,0.04673617493869052,0.07198817529870577,-0.18902974162815958,-0.2733433657526425
1889-03-31,0.04703039469715237,0.07198817536947257,-0.18853947772382246,-0.2726852664087204
1889-04-30,0.04730120536477543,0.07198817531651151,-0.18808822041377155,-0.27207929337921516
1889-05-31,0.04683454131219009,0.07198817534473369,-0.18886583197245765,-0.27312337318965263
1889-06-30,0.04650605158051341,0.07198817539881311,-0.18941320104167655,-0.27385791321372865
1889-07-31,0.047067623532745295,0.0719881755197578,-0.18847744311079168,-0.27260197621285714
1889-08-31,0.04684790829079541,0.07198817542145854,-0.18884355858227847,-0.2730934765126215
1889-09-30,0.04639213091037951,0.07198817519080027,-0.1896030285602851,-0.27411257462686417
1889-10-31,0.04675084857330282,0.07198817523985958,-0.1890052904573139,-0.27331055030736706
1889-11-30,0.0467750409379805,0.07198817547681868,-0.18896497907448723,-0.2732564477413134
1889-12-31,0.04671737218238681,0.07198817542760687,-0.18906107348044215,-0.2733854146666179
1890-01-31,0.04527580678572104,0.0699163353936306,-0.18420993616128237,-0.26686208573068865
1890-02-28,0.04621150628761539,0.07198817528966826,-0.18990400725620393,-0.2745162686625357
1890-03-31,0.04623341568900778,0.07198817531987052,-0.1898674992967491,-0.27446730690090054
1890-04-30,0.04510348262871425,0.06991633516467367,-0.18449708245309768,-0.2672489324137636
1890-05-31,0.04414924142965174,0.06991633492529103,-0.18608715240415485,-0.2693894506670021
1890-06-30,0.04401251624900246,0.06991633527521449,-0.18631498152098241,-0.26969592157098254
1890-07-31,0.04389891579258064,0.06991633541980331,-0.18650427671254344,-0.2699505140268044
1890-08-31,0.043924377277814626,0.06991633520217891,-0.1864618489520732,-0.2698934542626693
1890-09-30,0.04388634980603871,0.0699163350717858,-0.18652521440143233,-0.269978671738095
1890-10-31,0.044830439343563136,0.0699163353773967,-0.18495206060296515,-0.2678616983378904
1890-11-30,0.04683498454439203,0.07198817534002816,-0.1888650933894927,-0.2731223818281517
1890-12-31,0.047371839142840884,0.07198817547232357,-0.18797052250950927,-0.2719212053568655
1891-01-31,0.05119758532972961,0.0741389031797448,-0.18912139034652006,-0.27346635987947565
1891-02-28,0.0508972755649843,0.07413890303232579,-0.1896218018791137,-0.2741377576512912
1891-03-31,0.051307428560225576,0.07413890316670708,-0.18893835637237388,-0.2732207159973977
1891-04-30,0.04965824300617626,0.07198817530901994,-0.18416064235491839,-0.26679566744420663
1891-05-31,0.050514453718872254,0.0741389031061453,-0.19025970568512524,-0.27499322822787936
1891-06-30,0.05103201651828801,0.07413890308067485,-0.18939728055623528,-0.2738365534270112
1891-07-31,0.052160242881477664,0.0741389032566838,-0.18751729546406812,-0.27131230311531834
1891-08-31,0.0512629046024149,0.07413890308847293,-0.1890125472422905,-0.27332028956728976
1891-09-30,0.04841770342750015,0.07198817534191447,-0.18622777789124928,-0.26957862383936454
1891-10-31,0.04853164773659301,0.0719881752842408,-0.18603791005337106,-0.26932320339536076
1891-11-30,0.0486868227031812,0.07198817551218302,-0.18577933976147237,-0.2689752969350675
1891-12-31,0.047652289202920445,0.07198817532135053,-0.18750320254803746,-0.27129336591828435
1892-01-31,0.04878024820401057,0.07198817535295036,-0.1856236624608929,-0.26876579757841645
1892-02-29,0.048558887229281436,0.07198817556062742,-0.1859925213192931,-0.2692621381522151
1892-03-31,0.048071390908960544,0.07198817562454149,-0.18680484621896137,-0.27035468382540073
1892-04-30,0.048190101921111755,0.07198817551604048,-0.18660703535256068,-0.27008870269277957
1892-05-31,0.047778390611030654,0.07198817544320087,-0.18729307772558634,-0.27101098714450145
1892-06-30,0.04750494673992595,0.0719881753984258,-0.18774872245240273,-0.2716232492708441
1892-07-31,0.047539527241990565,0.07198817525504321,-0.18769109978238158,-0.2715458327470555
1892-08-31,0.04708499138812014,0.07198817539943077,-0.18844850229204557,-0.27256311764380736
1892-09-30,0.04767931731128293,0.0719881750858732,-0.1874581642576191,-0.27123284475854953
1892-10-31,0.047113396928817934,0.07198817508119816,-0.18840116846969446,-0.272499560973616
1892-11-30,0.04716596914934714,0.07198817548852886,-0.18831356777251815,-0.272381930153435
1892-12-31,0.04750467919339088,0.07198817543187909,-0.18774916838743863,-0.2716238483739337
1893-01-31,0.04070855033322586,0.0679306006670584,-0.18505087006265694,-0.2679947451160978
1893-02-28,0.04116698430888939,0.067930601131601,-0.18416615452892132,-0.26680309465914426
1893-03-31,0.04184890143028948,0.0699163351654648,-0.19007713113119876,-0.2747484295748713
1893-04-30,0.04194952743790126,0.06991633517108925,-0.18988293620367191,-0.2744880099119612
1893-05-31,0.04367527579598479,0.06991633540724594,-0.18687693237793943,-0.27045160186556216
1893-06-30,0.04504060064708147,0.06991633524356669,-0.18460186421774688,-0.2673900729875406
1893-07-31,0.04786827620823973,0.0719881754896072,-0.18714329975501018,-0.27080967656650934
1893-08-31,0.048278074192927026,0.07198817541002549,-0.18646044506052328,-0.26989156617911847
1893-09-30,0.04692756228676221,0.0719881754752684,-0.18871082975534048,-0.27291530862395574
1893-10-31,0.0465675685289695,0.07198817532189443,-0.18931069387538219,-0.27372037915827413
1893-11-30,0.04606319314172544,0.0719881753757513,-0.19015114466001232,-0.274847672424487
1893-12-31,0.04656170035888936,0.07198817548581805,-0.18932047269553937,-0.27373349991817164
1894-01-31,0.03884445498162002,0.06603874029554369,-0.18177006928850925,-0.26357141044815713
1894-02-28,0.038356210592301314,0.06424904767088271,-0.17621186758352025,-0.25605055250195674
1894-03-31,0.037871809481156385,0.06257028960054815,-0.17095611137970054,-0.24890767702859812
1894-04-30,0.037657444780761364,0.061011625279415366,-0.1656093832787225,-0.24160998677554252
1894-05-31,0.03828686713565205,0.06424904792850207,-0.17634569226156055,-0.2562320312568539
1894-06-30,0.038433949714863906,0.06603874082309646,-0.18256229233037807,-0.2646406082925787
1894-07-31,0.03882830572490266,0.06793060026385886,-0.18867949316951846,-0.2728732412842651
1894-08-31,0.038126746950469116,0.0642490469178433,-0.17665469947117546,-0.2566509986154337
1894-09-30,0.03772580839128129,0.06257029054821692,-0.1712283698070871,-0.24927843815624912
1894-10-31,0.03820185601071974,0.06424904747362876,-0.17650975089019577,-0.256454483192178
1894-11-30,0.03812051048376798,0.06603874139534267,-0.1831671908638723,-0.26545652494407285
1894-12-31,0.03824259059585111,0.06603874067855477,-0.1829315897137862,-0.2651387824730015
1895-01-31,0.04522221917258474,0.06991633557894224,-0.1842992309230343,-0.2669823943453511
1895-02-28,0.046433671195267104,0.07198817526957375,-0.18953380944466236,-0.2740197189317936
1895-03-31,0.046328501111389614,0.07198817532140808,-0.18970905659861914,-0.2742547983423137
1895-04-30,0.04539482206442519,0.06991633511790059,-0.18401161767007523,-0.2665948558979597
1895-05-31,0.04444320593217852,0.06991633543414352,-0.18559731543383157,-0.2687303389995041
1895-06-30,0.04407695401190721,0.06991633524283072,-0.1862076074959983,-0.2695514914196363
1895-07-31,0.044276150132479264,0.0699163350816282,-0.18587568251093167,-0.26910493475004654
1895-08-31,0.044157746162418146,0.06991633492188631,-0.18607298078887197,-0.2693703854239408
1895-09-30,0.044086586881758524,0.0699163353598143,-0.18619155647993318,-0.26952989990646536
1895-10-31,0.044549576304971764,0.06991633542752387,-0.1854200683722244,-0.26849177501160965
1895-11-30,0.04515096793501894,0.06991633516391922,-0.18441795675349798,-0.2671423424426976
1895-12-31,0.046659022284514615,0.07198817562895307,-0.18915830376342851,-0.27351589569785256
1896-01-31,0.04307520153641933,0.06991633493034952,-0.18787684615361114,-0.27179537141175203
1896-02-29,0.042548301256180705,0.06991633521558771,-0.1887548314540922,-0.27297437623534837
1896-03-31,0.04254817036372443,0.06991633527897356,-0.18875504979240165,-0.27297466932604997
1896-04-30,0.04217215539145018,0.0699163353821944,-0.1894532943293878,-0.2739117033078094
1896-05-31,0.04240152724397742,0.06991633483511234,-0.1890106348570209,-0.27331772297940266
1896-06-30,0.04266224588076453,0.06991633516830309,-0.1885649631209029,-0.2727194829131664
1896-07-31,0.044244438959976075,0.069916335273469,-0.1859285241544139,-0.2691760335875104
1896-08-31,0.046200068398928956,0.07198817522161315,-0.18992306619635194,-0.27454182851396236
1896-09-30,0.044271992231625604,0.06991633517559079,-0.18588261124306282,-0.2691142575873506
1896-10-31,0.04371739053057967,0.06991633533072542,-0.18680675549277606,-0.2703572508700471
1896-11-30,0.042244119262738765,0.06991633512895687,-0.18931441260919044,-0.2737253687923856
1896-12-31,0.04277043101711211,0.06991633478623978,-0.18838469072299485,-0.2724774351863029
1897-01-31,0.05079877839426812,0.07413890306450376,-0.1897859297584137,-0.27435790660169523
1897-02-28,0.051047689083069406,0.07413890313544477,-0.1893711652460203,-0.27380151510668194
1897-03-31,0.05079692211476805,0.07413890318160277,-0.18978902332329822,-0.27436205579540596
1897-04-30,0.051415071666249666,0.07413890314993338,-0.18875898849569,-0.2729799565124657
1897-05-31,0.05140525675037043,0.07413890317741949,-0.18877534337867355,-0.27300191058968915
1897-06-30,0.049123133529544435,0.07198817515386731,-0.18505230522426364,-0.2679966774797609
1897-07-31,0.047844574238201765,0.07198817528977025,-0.18718279411346483,-0.27086276174920243
1897-08-31,0.04647314926878526,0.07198817531371002,-0.18946802651113526,-0.27393146790374634
1897-09-30,0.04483956350821544,0.06991633495544587,-0.18493685529981774,-0.2678412234682154
1897-10-31,0.04517394365804539,0.0699163353408844,-0.1843796724969044,-0.26709076737366566
1897-11-30,0.0464248923728119,0.07198817535095092,-0.1895484380532398,-0.2740393432798891
1897-12-31,0.04500632637537878,0.06991633537639219,-0.1846589765898669,-0.26746699801492435
1898-01-31,0.048022147325617506,0.0719881753418258,-0.18688690077856202,-0.2704650036813323
1898-02-28,0.04842072344311128,0.07198817528749206,-0.18622274538969136,-0.269571854358761
1898-03-31,0.05100322392141875,0.07413890307497188,-0.18944525820492447,-0.27390092199665117
1898-04-30,0.05173414378013702,0.07413890301633615,-0.18822731190904665,-0.27226609693734427
1898-05-31,0.04893787167224408,0.07198817540572709,-0.18536101157007695,-0.26841228039796405
1898-06-30,0.04770947972182184,0.07198817520206628,-0.1874079044479628,-0.2711653044370751
1898-07-31,0.047042737849921634,0.07198817533680121,-0.18851890997210557,-0.27265765177737467
1898-08-31,0.04607710412516808,0.07198817532353458,-0.19012796433294854,-0.27481659116430524
1898-09-30,0.04604277823832931,0.071988175283662,-0.1901851620917126,-0.2748932835082365
1898-10-31,0.04628806535012453,0.07198817525494161,-0.18977643526791743,-0.27434517220462307
1898-11-30,0.044950348941589745,0.06991633512960022,-0.18475225199113907,-0.267592623547577
