,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1990-08-31,0.1636784384543966,0.06337850594526505,-0.06949670344145718,-0.10506350485018222,1.8725856681473168,2.218696304252931
1990-09-30,0.16448813115398653,0.06337838977498628,-0.06918934024143403,-0.10461053673254804,1.872602135894331,2.2187107069517924
1990-10-31,0.16301362204045866,0.0633783749772702,-0.0697485992266692,-0.10543465189959189,1.8726042335915254,2.2187125415763087
1990-11-30,0.15908333741166908,0.06338152052356509,-0.07139328887438184,-0.10785624682232635,1.8721585462977537,2.218322634349265
1990-12-31,0.15725487854588754,0.06338152052356509,-0.07208404835266545,-0.10887241443183127,1.8721585462977537,2.218322634349265
1991-01-31,0.1570066991621268,0.0633815205021888,-0.07217352370643294,-0.10900400210665939,1.872158549325027,2.2183226369984355
1991-02-28,0.15577858293028762,0.06338152052356509,-0.07261629296692942,-0.10965503479639821,1.8721585462977541,2.2183226343492644
1991-03-31,0.1562656027146055,0.0633815205235651,-0.0724407091241651,-0.10939688815632936,1.8721585462977541,2.218322634349265
1991-04-30,0.15589625792876913,0.06338152052356509,-0.07257386793801686,-0.10959266383480953,1.8721585462977535,2.218322634349265
1991-05-31,0.15672914157559675,0.0633815204268196,-0.07227359058300542,-0.10915115586099047,1.872158559998682,2.218322646338963
1991-06-30,0.1584495591126728,0.06337884044681873,-0.07164756653758592,-0.10823037254834139,1.8725382541585447,2.2186548342163546
1991-07-31,0.15610120587409695,0.0633789031785817,-0.07249434656763415,-0.1094757505234854,1.8725293627882593,2.218647057205713
1991-08-31,0.15366700888690016,0.06338152048268528,-0.07337757259851016,-0.11077389003944346,1.872158552087083,2.218322639415513
1991-09-30,0.15279131093181675,0.06338152052356509,-0.07369328555278189,-0.11123770742225181,1.8721585462977535,2.218322634349265
1991-10-31,0.1520390735594023,0.06338152047167035,-0.0739644874184713,-0.11163604552913806,1.8721585536469973,2.218322640780596
1991-11-30,0.15009527702152697,0.06337870861505486,-0.07484702521505411,-0.11293174663238525,1.8725569400819482,2.218671177927926
1991-12-31,0.14545865390813156,0.06338152052356509,-0.07671863241148988,-0.1156767185303102,1.8721585462977535,2.218322634349265
1992-01-31,0.1483019848145449,0.06338152046840774,-0.0756488516848032,-0.11410820829276883,1.87215855410904,2.2183226411849315
1992-02-29,0.14695173669079367,0.06338152049760652,-0.076156871850475,-0.11485322334670893,1.872158549973959,2.2183226375663176
1992-03-31,0.14790020814854016,0.0633815205235651,-0.07580001707810234,-0.11432992304708631,1.8721585462977552,2.2183226343492675
1992-04-30,0.14795647938706322,0.06338152042108203,-0.07577884524379065,-0.1142988717653102,1.8721585608112266,2.2183226470500235
1992-05-31,0.14519729635217984,0.06337886345779009,-0.07681102684961902,-0.11581212800177838,1.8725349926473684,2.2186519814824743
1992-06-30,0.14246159688970622,0.06338152052356509,-0.07784625123993807,-0.11732866806424266,1.8721585462977537,2.218322634349265
1992-07-31,0.140887908820692,0.0633815205235651,-0.0786010615107558,-0.1184336755628318,1.872158546297755,2.218322634349266
1992-08-31,0.1412188095040204,0.06338152036517576,-0.07842851649589462,-0.1181811328587759,1.8721585687285738,2.218322653978502
1992-09-30,0.13899325919754874,0.06338152037177434,-0.0795890061647521,-0.11987903410910464,1.8721585677940966,2.218322653160741
1992-10-31,0.14144870996023773,0.06338152052356509,-0.07830863769156451,-0.11800565491651521,1.8721585462977537,2.218322634349265
1992-11-30,0.14317551094156464,0.0633815204870778,-0.07757764668344916,-0.11693529216362805,1.87215855146502,2.2183226388711446
1992-12-31,0.13949735560800314,0.06337875053010165,-0.0793199335917375,-0.11948548854144442,1.8725509989307878,2.218665981521757
1993-01-31,0.1355973949655779,0.0633815202730255,-0.08106146878157441,-0.12203124766487594,1.872158581778735,2.218322665398715
1993-02-28,0.13325715151071707,0.06337850829349209,-0.08204432793382488,-0.12346650883706642,1.8725853352800153,2.2186960131238265
1993-03-31,0.13098322784765057,0.06337845890636418,-0.08304341400500273,-0.12492437697247077,1.8725923360859695,2.218702136072597
1993-04-30,0.13053494507801794,0.06337834123043085,-0.08324909242813266,-0.12522436699904635,1.8726090175183527,2.218716725530874
1993-05-31,0.13061760064383152,0.06338152033131036,-0.08321855403969756,-0.1251798285064793,1.8721585735245323,2.218322658175451
1993-06-30,0.12560606102150074,0.06338152019906984,-0.0855209954671664,-0.12853493060797563,1.872158592252206,2.2183226745640616
1993-07-31,0.12530811340132147,0.06338152046260552,-0.08566624916574883,-0.1287463977715402,1.8721585549307433,2.2183226419040047
1993-08-31,0.12050737725875439,0.06338152042174103,-0.08831261347877742,-0.13259503615740645,1.872158560717901,2.2183226469683537
1993-09-30,0.12085117505815411,0.06338152027505738,-0.08813081323812177,-0.13233088838598178,1.8721585814909842,2.218322665146903
1993-10-31,0.12103803843609032,0.0633815205235651,-0.088032000705924,-0.13218730286262392,1.8721585462977544,2.218322634349266
1993-11-30,0.12509373516415564,0.0633781888949646,-0.08577845839136106,-0.1289097413484105,1.8726306131130968,2.21873561240441
1993-12-31,0.12712835238250758,0.06338152039310026,-0.08482161261182886,-0.1275164112669956,1.872158564773957,2.218322650517812
1994-01-31,0.125167508892676,0.06337829933853596,-0.08573730826067666,-0.12884984048876635,1.872614956152884,2.218721919339827
1994-02-28,0.1262069334226729,0.06338152051779836,-0.0852449385938156,-0.12813297006468932,1.8721585471144293,2.2183226350639393
1994-03-31,0.13066286044905615,0.063381520389003,-0.08319776055184153,-0.1251495018068915,1.8721585653542068,2.2183226510255887
1994-04-30,0.13259277571188025,0.06338152052356248,-0.08233239020462932,-0.12388696245493142,1.8721585462981243,2.2183226343495885
1994-05-31,0.1327706998518164,0.0633815203711552,-0.08225712989778285,-0.12377712186110201,1.8721585678817763,2.218322653237469
1994-06-30,0.13356564498887838,0.06338152052356509,-0.08192087722011851,-0.12328629312270115,1.8721585462977541,2.218322634349265
1994-07-31,0.13018556470892528,0.0633815203768299,-0.08341704356125337,-0.1254692957838677,1.8721585670781373,2.2183226525342032
1994-08-31,0.1296072222342706,0.06338152037060478,-0.0836827502859678,-0.1258567214607671,1.8721585679597268,2.2183226533056835
1994-09-30,0.13285301907748043,0.0633787564151508,-0.0822158512817596,-0.12371687407563595,1.8725501647744125,2.218665251926679
1994-10-31,0.13395828683689556,0.063378894389615,-0.08174865760061387,-0.12303485562022518,1.872530608493627,2.2186481467917134
1994-11-30,0.13639365797125866,0.06338152048886576,-0.08072465880822215,-0.1215391623559072,1.8721585512118117,2.2183226386495636
1994-12-31,0.1348565753944019,0.06337887585523856,-0.08136864812970394,-0.12247993330689055,1.8725332354772428,2.218650444539927
1995-01-31,0.13101664459609666,0.06338152052356509,-0.08303522251562692,-0.12491242840120091,1.8721585462977537,2.218322634349265
1995-02-28,0.12778200814315796,0.06337870651218955,-0.08451472319054848,-0.12706931480556388,1.8725572381497815,2.2186714386307997
1995-03-31,0.12730106856427761,0.06338152052356512,-0.08474226226319577,-0.1274008184505371,1.8721585462977552,2.218322634349266
1995-04-30,0.1273633269960723,0.06338152019499789,-0.08471365822649543,-0.1273591481115044,1.8721585928288687,2.2183226750686997
1995-05-31,0.12189810371322166,0.06338152052356509,-0.08757719917395497,-0.1315262875212952,1.8721585462977537,2.2183226343492644
1995-06-30,0.12084875931928951,0.0633815205235651,-0.08813209128576681,-0.13233274546001705,1.872158546297754,2.218322634349265
1995-07-31,0.12138412198142755,0.06338152034685485,-0.08784899169201105,-0.13192134218490045,1.8721585713231503,2.2183226562490197
1995-08-31,0.12127473153217358,0.06338152046205939,-0.08790683751781803,-0.1320054115073067,1.872158555008084,2.2183226419716857
1995-09-30,0.12063058614657456,0.06338152050452017,-0.08824746096265998,-0.13250037659062708,1.8721585489948607,2.2183226367095075
